FPR	TPR	Threshold
0.000271	0.018086	16025387871.001209
0.000271	0.018089	16025387870.999439
0.000272	0.018089	16025387870.994993
0.000272	0.018092	16025387870.993858
0.000273	0.018092	16025387870.991688
0.000273	0.018095	16025387870.990358
0.000274	0.018095	16025387870.984907
0.000274	0.018098	16025387870.983391
0.000275	0.018098	16025387870.982109
0.000275	0.018101	16025387870.981272
0.000277	0.018101	16025387870.973751
0.000277	0.018107	16025387870.972189
0.000278	0.018107	16025387870.967176
0.000278	0.018110	16025387870.963097
0.000278	0.018110	16025387870.962591
0.000278	0.018113	16025387870.962442
0.000280	0.018113	16025387870.959522
0.000280	0.018116	16025387870.954010
0.000281	0.018116	16025387870.952900
0.000281	0.018119	16025387870.951967
0.000282	0.018119	16025387870.945227
0.000282	0.018122	16025387870.944914
0.000282	0.018122	16025387870.943483
0.000282	0.018125	16025387870.941490
0.000284	0.018125	16025387870.936218
0.000284	0.018128	16025387870.935820
0.000285	0.018128	16025387870.934816
0.000285	0.018131	16025387870.931011
0.000285	0.018131	16025387870.928402
0.000285	0.018135	16025387870.926725
0.000286	0.018135	16025387870.926285
0.000286	0.018138	16025387870.920523
0.000287	0.018138	16025387870.918104
0.000287	0.018141	16025387870.917622
0.000288	0.018141	16025387870.912806
0.000288	0.018144	16025387870.910034
0.000288	0.018144	16025387870.909962
0.000288	0.018147	16025387870.908522
0.000290	0.018147	16025387870.901138
0.000290	0.018153	16025387870.899418
0.000291	0.018153	16025387870.890980
0.000291	0.018159	16025387870.889048
0.000292	0.018159	16025387870.888496
0.000292	0.018162	16025387870.881207
0.000294	0.018162	16025387870.878593
0.000294	0.018165	16025387870.878551
0.000294	0.018165	16025387870.876184
0.000294	0.018168	16025387870.872095
0.000295	0.018168	16025387870.868343
0.000295	0.018171	16025387870.868046
0.000296	0.018171	16025387870.863695
0.000296	0.018174	16025387870.862984
0.000297	0.018174	16025387870.858486
0.000297	0.018180	16025387870.853868
0.000298	0.018180	16025387870.849201
0.000298	0.018183	16025387870.847038
