FPR	TPR	Threshold
0.000632	0.005788	0.039319
0.000632	0.005791	0.039317
0.000632	0.005797	0.039314
0.000632	0.005800	0.039313
0.000633	0.005800	0.039310
0.000633	0.005804	0.039307
0.000636	0.005804	0.039281
0.000636	0.005810	0.039273
0.000637	0.005810	0.039271
0.000637	0.005813	0.039269
0.000638	0.005813	0.039267
0.000639	0.005813	0.039267
0.000640	0.005813	0.039247
0.000640	0.005816	0.039243
0.000642	0.005816	0.039238
0.000642	0.005819	0.039236
0.000643	0.005819	0.039226
0.000643	0.005822	0.039225
0.000643	0.005822	0.039222
0.000644	0.005822	0.039216
0.000645	0.005822	0.039214
0.000645	0.005825	0.039212
0.000650	0.005825	0.039201
0.000650	0.005828	0.039197
0.000653	0.005828	0.039192
0.000654	0.005828	0.039187
0.000659	0.005828	0.039166
0.000659	0.005831	0.039166
0.000661	0.005831	0.039158
0.000661	0.005834	0.039154
0.000661	0.005834	0.039151
0.000661	0.005837	0.039146
0.000662	0.005837	0.039146
0.000663	0.005837	0.039145
0.000665	0.005837	0.039129
0.000667	0.005837	0.039128
0.000672	0.005837	0.039109
0.000673	0.005837	0.039107
0.000674	0.005837	0.039106
0.000674	0.005840	0.039101
0.000675	0.005840	0.039099
0.000675	0.005840	0.039099
0.000675	0.005846	0.039098
0.000678	0.005846	0.039088
0.000678	0.005849	0.039085
0.000679	0.005849	0.039084
0.000680	0.005849	0.039084
0.000680	0.005852	0.039081
0.000686	0.005852	0.039052
0.000686	0.005855	0.039048
0.000686	0.005873	0.039046
0.000687	0.005873	0.039043
0.000687	0.005876	0.039042
0.000693	0.005876	0.039026
0.000694	0.005876	0.039025
0.000699	0.005876	0.039014
0.000701	0.005876	0.039013
0.000709	0.005876	0.038982
0.000710	0.005876	0.038981
0.000714	0.005876	0.038975
0.000714	0.005882	0.038972
0.000715	0.005882	0.038972
0.000715	0.005885	0.038970
0.000717	0.005885	0.038954
0.000719	0.005885	0.038951
0.000720	0.005885	0.038946
0.000720	0.005888	0.038946
0.000721	0.005888	0.038945
0.000722	0.005888	0.038942
0.000724	0.005888	0.038939
0.000724	0.005891	0.038938
0.000725	0.005891	0.038938
0.000725	0.005894	0.038935
0.000726	0.005894	0.038933
0.000727	0.005894	0.038927
0.000732	0.005894	0.038906
