FPR	TPR	Threshold
0.000000	0.007239	13934.999314
0.000000	0.007260	13934.965240
0.000000	0.007267	13934.959802
0.000000	0.007285	13934.924163
0.000000	0.007291	13934.920289
0.000000	0.007297	13934.901088
0.000000	0.007303	13934.900900
0.000000	0.007306	13934.881089
0.000000	0.007312	13934.880777
0.000000	0.007327	13934.844576
0.000000	0.007333	13934.841264
0.000000	0.007348	13934.814625
0.000000	0.007354	13934.801752
0.000000	0.007382	13934.762500
0.000000	0.007388	13934.762239
0.000000	0.007394	13934.735902
0.000000	0.007400	13934.722727
0.000000	0.007418	13934.690694
0.000000	0.007424	13934.683215
0.000000	0.007430	13934.674961
0.000000	0.007436	13934.643703
0.000000	0.007454	13934.607020
0.000000	0.007460	13934.604190
0.000000	0.007466	13934.585068
0.000000	0.007479	13934.564473
0.000000	0.007497	13934.534459
0.000000	0.007503	13934.525166
0.000000	0.007521	13934.506304
0.000000	0.007527	13934.485654
0.000000	0.007545	13934.446379
0.000000	0.007551	13934.446143
0.000000	0.007572	13934.407602
0.000000	0.007579	13934.406631
0.000000	0.007588	13934.368825
0.000000	0.007594	13934.367119
0.000000	0.007612	13934.330048
0.000000	0.007618	13934.327607
0.000000	0.007630	13934.291271
0.000000	0.007636	13934.288096
0.000000	0.007645	13934.252494
0.000000	0.007651	13934.248584
0.000000	0.007654	13934.237494
0.000000	0.007660	13934.228050
0.000000	0.007663	13934.213717
0.000000	0.007669	13934.209073
0.000000	0.007678	13934.169861
0.000000	0.007685	13934.169562
0.000000	0.007691	13934.136163
0.000000	0.007697	13934.130050
0.000000	0.007706	13934.097386
0.000000	0.007712	13934.090539
0.000000	0.007730	13934.058609
0.000000	0.007736	13934.051028
0.000000	0.007754	13934.019833
0.000000	0.007760	13934.011517
0.000000	0.007772	13933.973119
0.000000	0.007778	13933.972006
0.000000	0.007800	13933.941105
0.000000	0.007806	13933.932495
0.000000	0.007821	13933.902980
0.000000	0.007827	13933.892984
0.000000	0.007830	13933.891985
0.000000	0.007836	13933.891633
0.000000	0.007842	13933.864727
0.000000	0.007848	13933.853473
0.000000	0.007857	13933.825951
0.000000	0.007863	13933.813962
0.000000	0.007869	13933.787174
0.000000	0.007875	13933.774451
0.000000	0.007884	13933.748398
0.000000	0.007890	13933.734940
0.000000	0.007912	13933.703594
0.000000	0.007918	13933.695430
0.000000	0.007942	13933.663451
0.000000	0.007948	13933.655919
0.000000	0.007960	13933.617638
0.000000	0.007966	13933.616409
0.000000	0.007987	13933.588823
0.000000	0.007993	13933.576898
0.000000	0.007997	13933.574734
0.000000	0.008003	13933.555220
0.000000	0.008009	13933.547700
0.000000	0.008015	13933.537388
0.000000	0.008027	13933.505423
0.000000	0.008033	13933.497878
0.000000	0.008051	13933.461803
0.000000	0.008057	13933.458368
0.000000	0.008063	13933.438191
0.000000	0.008069	13933.418857
0.000000	0.008078	13933.392587
0.000000	0.008084	13933.379347
0.000000	0.008093	13933.343569
0.000000	0.008099	13933.339837
0.000000	0.008115	13933.304351
0.000000	0.008121	13933.300327
0.000000	0.008130	13933.271656
0.000000	0.008136	13933.260818
0.000000	0.008154	13933.231462
0.000000	0.008166	13933.218811
0.000000	0.008175	13933.183069
0.000000	0.008181	13933.181798
0.000000	0.008190	13933.145592
0.000000	0.008196	13933.142288
0.000000	0.008206	13933.127988
0.000000	0.008212	13933.102779
0.000000	0.008236	13933.066285
0.000000	0.008242	13933.063269
0.000000	0.008257	13933.028083
0.000000	0.008263	13933.023760
0.000000	0.008278	13932.999878
0.000000	0.008284	13932.984250
0.000000	0.008296	13932.947969
0.000000	0.008302	13932.944741
0.000000	0.008315	13932.934113
0.000000	0.008321	13932.905231
0.000000	0.008324	13932.895338
0.000000	0.008330	13932.882408
0.000000	0.008336	13932.875257
0.000000	0.008342	13932.865722
0.000000	0.008363	13932.834999
0.000000	0.008369	13932.826213
0.000000	0.008387	13932.790917
0.000000	0.008393	13932.786704
0.000000	0.008405	13932.767519
0.000000	0.008411	13932.747195
0.000000	0.008430	13932.707727
0.000000	0.008436	13932.707686
0.000000	0.008442	13932.673647
0.000000	0.008448	13932.668177
0.000000	0.008457	13932.630274
0.000000	0.008463	13932.628668
0.000000	0.008490	13932.591003
0.000000	0.008496	13932.589159
0.000000	0.008508	13932.556366
0.000000	0.008514	13932.549651
0.000000	0.008517	13932.546368
0.000000	0.008524	13932.546009
0.000000	0.008542	13932.511304
0.000000	0.008548	13932.510142
0.000000	0.008569	13932.473610
0.000000	0.008575	13932.470633
0.000000	0.008596	13932.434241
0.000000	0.008602	13932.431125
0.000000	0.008624	13932.391618
0.000000	0.008630	13932.391616
0.000000	0.008645	13932.352497
0.000000	0.008651	13932.352108
0.000000	0.008666	13932.313724
0.000000	0.008672	13932.312600
0.000000	0.008687	13932.274764
0.000000	0.008693	13932.273091
0.000000	0.008702	13932.235709
0.000000	0.008708	13932.233583
0.000000	0.008714	13932.228114
0.000000	0.008720	13932.209615
0.000000	0.008726	13932.197402
0.000000	0.008733	13932.194075
0.000000	0.008763	13932.158629
0.000000	0.008769	13932.154567
0.000000	0.008781	13932.119855
0.000000	0.008787	13932.115059
0.000000	0.008799	13932.079342
0.000000	0.008805	13932.075551
0.000000	0.008814	13932.042308
0.000000	0.008820	13932.036043
0.000000	0.008839	13932.003535
0.000000	0.008845	13931.996536
0.000000	0.008860	13931.964762
0.000000	0.008866	13931.957028
0.000000	0.008887	13931.919383
0.000000	0.008893	13931.917520
0.000000	0.008914	13931.887215
