FPR	TPR	Threshold
0.004538	0.004816	-16.565699
0.004539	0.004816	-16.568282
0.004539	0.004828	-16.572087
0.004540	0.004828	-16.573295
0.004540	0.004831	-16.573849
0.004540	0.004831	-16.574386
0.004540	0.004855	-16.586058
0.004541	0.004855	-16.586672
0.004541	0.004865	-16.589941
0.004541	0.004865	-16.591791
0.004541	0.004877	-16.596688
0.004542	0.004877	-16.597279
0.004542	0.004886	-16.600616
0.004542	0.004886	-16.602956
0.004542	0.004895	-16.605284
0.004543	0.004895	-16.606346
0.004543	0.004916	-16.616276
0.004544	0.004916	-16.617442
0.004544	0.004922	-16.619101
0.004544	0.004922	-16.619539
0.004544	0.004940	-16.629004
0.004545	0.004940	-16.629724
0.004545	0.004949	-16.632544
0.004545	0.004949	-16.633552
0.004545	0.004955	-16.635970
0.004546	0.004955	-16.637874
0.004546	0.004980	-16.648469
0.004547	0.004980	-16.649204
0.004547	0.004986	-16.651348
0.004547	0.004986	-16.651583
0.004547	0.004995	-16.656554
0.004548	0.004995	-16.657212
0.004548	0.005013	-16.664810
0.004548	0.005013	-16.666940
0.004548	0.005016	-16.667306
0.004549	0.005016	-16.667444
0.004549	0.005034	-16.675536
0.004550	0.005034	-16.677781
0.004550	0.005040	-16.678615
0.004550	0.005040	-16.680781
0.004550	0.005055	-16.686498
0.004551	0.005055	-16.687385
0.004551	0.005077	-16.698133
0.004551	0.005077	-16.699241
0.004551	0.005080	-16.700282
0.004552	0.005080	-16.701705
0.004552	0.005095	-16.709386
0.004552	0.005095	-16.709636
0.004552	0.005104	-16.714568
0.004553	0.005104	-16.715918
0.004553	0.005110	-16.718428
0.004554	0.005110	-16.718451
0.004554	0.005128	-16.729227
0.004554	0.005128	-16.729478
0.004554	0.005134	-16.732534
0.004555	0.005134	-16.734159
0.004555	0.005146	-16.740051
0.004555	0.005146	-16.741082
0.004555	0.005152	-16.744170
0.004556	0.005152	-16.744711
0.004556	0.005161	-16.750948
0.004557	0.005161	-16.751613
0.004557	0.005180	-16.761426
0.004558	0.005180	-16.762660
0.004558	0.005195	-16.770035
0.004558	0.005195	-16.772149
0.004558	0.005201	-16.774188
0.004559	0.005201	-16.774672
0.004559	0.005213	-16.782177
0.004559	0.005213	-16.782905
0.004559	0.005228	-16.790555
0.004560	0.005228	-16.792538
0.004560	0.005234	-16.794206
0.004561	0.005234	-16.795300
0.004561	0.005252	-16.805240
